date,key,Confirmed,Deaths,Recovered,Active,Latitude,Longitude,share_of_last_week,percentage
2020-04-25,Louisiana,26512,1707,14927,9878,31.1695,-91.8678,17.203530476765238,17.2
2020-04-25,Maine,965,47,519,399,44.6939,-69.3819,20.207253886010363,20.2
2020-04-25,Maryland,17766,875,1165,15726,39.0639,-76.8021,43.53259034110098,43.5
2020-04-25,Massachusetts,53348,2730,0,50618,42.2302,-71.5301,43.9191722276374,43.9
2020-04-25,Michigan,37074,3155,8342,25577,43.3266,-84.5361,24.316232400064735,24.3
2020-04-25,Minnesota,3446,244,1654,1548,45.6945,-93.9002,47.50435287289611,47.5
2020-04-25,Mississippi,5718,221,0,5497,32.7416,-89.6787,41.23819517313746,41.2
2020-04-25,Missouri,6935,281,0,6654,38.4561,-92.2884,30.915645277577504,30.9
2020-04-25,Montana,445,14,339,92,46.9219,-110.4544,9.213483146067416,9.2
2020-04-25,Nebraska,2719,50,0,2669,41.1254,-98.2681,66.86281721221037,66.9
2020-04-25,Nevada,4539,205,0,4334,38.3135,-117.0554,29.257545714915178,29.3
2020-04-25,New Hampshire,1797,53,578,1166,43.4525,-71.5639,36.61658319421257,36.6
2020-04-25,New Jersey,105498,5914,0,99584,40.2989,-74.521,32.67170941629225,32.7
2020-04-25,New Mexico,2660,93,614,1953,34.8405,-106.2485,44.21052631578947,44.2
2020-04-25,New York,282143,22009,23887,236247,42.1657,-74.9481,23.991025827328695,24.0
2020-04-25,North Carolina,8768,305,0,8463,35.6301,-79.8064,39.096715328467155,39.1
2020-04-25,North Dakota,803,16,310,477,47.5289,-99.78399999999999,54.54545454545455,54.5
2020-04-25,Northern Mariana Islands,14,2,11,1,15.0979,145.6739,7.142857142857143,7.1
2020-04-25,Ohio,15587,711,0,14876,40.3888,-82.7649,49.99679219862706,50.0
2020-04-25,Oklahoma,3194,194,2080,920,35.5653,-96.9289,29.148403256105198,29.1
2020-04-25,Oregon,2253,87,0,2166,44.571999999999996,-122.0709,26.187305814469596,26.2
2020-04-25,Pennsylvania,41153,1793,0,39360,40.5908,-77.2098,34.99137365441159,35.0
2020-04-25,Puerto Rico,1307,83,0,1224,18.2208,-66.5901,25.478194338179037,25.5
2020-04-25,Rhode Island,7129,215,410,6504,41.6809,-71.5118,54.397531210548465,54.4
2020-04-25,South Carolina,5253,166,3701,1386,33.8569,-80.945,30.401675233200077,30.4
2020-04-25,South Dakota,2147,10,1223,914,44.2998,-99.4388,45.5985095482068,45.6
2020-04-25,Tennessee,9189,177,4467,4545,35.7478,-86.6923,36.58722385460877,36.6
2020-04-25,Texas,24153,638,9986,13529,31.0545,-97.5635,34.14068645716888,34.1
2020-04-25,Utah,3948,41,1399,2508,40.15,-111.8624,35.46099290780142,35.5
2020-04-25,Vermont,843,46,1710,-913,44.0459,-72.7107,9.9644128113879,10.0
2020-04-25,Virgin Islands,55,3,51,1,18.3358,-64.8963,7.2727272727272725,7.3
2020-04-25,Virginia,12366,437,1717,10212,37.7693,-78.17,47.436519488921235,47.4
2020-04-25,Washington,13319,737,0,12582,47.4009,-121.4905,17.84668518657557,17.8
2020-04-25,West Virginia,1010,32,439,539,38.4912,-80.9545,30.495049504950494,30.5
2020-04-25,Wisconsin,5687,266,0,5421,44.2685,-89.6165,34.570072094250044,34.6
2020-04-25,Wyoming,491,7,321,163,42.756,-107.3025,41.54786150712831,41.5
2020-04-25,Recovered,0,0,100372,-100372,,,,0.0
