date,Country/Region,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-05-10,US,South Dakota,3517,34,2147,44.2998,-99.4388,1336
2020-05-10,US,Tennessee,14985,243,7528,35.7478,-86.6923,7214
2020-05-10,US,Texas,39258,1094,21022,31.0545,-97.5635,17142
2020-05-10,US,Utah,6251,67,3033,40.15,-111.8624,3151
2020-05-10,US,Vermont,927,53,777,44.0459,-72.7107,97
2020-05-10,US,Virginia,24081,839,3201,37.7693,-78.17,20041
2020-05-10,US,Washington,16891,931,0,47.4009,-121.4905,15960
2020-05-10,US,West Virginia,1360,54,775,38.4912,-80.9545,531
2020-05-10,US,Wisconsin,10219,400,5014,44.2685,-89.6165,4805
2020-05-10,US,Wyoming,662,7,443,42.756,-107.3025,212
